"File name","Dimensions","Model","Lens","Shutter speed","Aperture","ISO","Focal length","Date Original","Keywords",
"211215-5456.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 3.2","ISO 100","16 mm","12/15/21 9:06:44 PM","TLS - Time Lines",
"211215-5457.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 3.2","ISO 100","16 mm","12/15/21 9:06:44 PM","TLS - Time Lines",
"211215-5458.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:07:03 PM","TLS - Time Lines",
"211215-5459.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:07:06 PM","TLS - Time Lines",
"211215-5460.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:07:27 PM","TLS - Time Lines",
"211215-5461.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:07:27 PM","TLS - Time Lines",
"211215-5462.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:07:27 PM","TLS - Time Lines",
"211215-5463.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:07:28 PM","TLS - Time Lines",
"211215-5464.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:07:28 PM","TLS - Time Lines",
"211215-5465.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:08:00 PM","TLS - Time Lines",
"211215-5466.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:08:00 PM","TLS - Time Lines",
"211215-5467.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:08:00 PM","TLS - Time Lines",
"211215-5468.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:08:02 PM","TLS - Time Lines",
"211215-5469.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:08:03 PM","TLS - Time Lines",
"211215-5470.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:08:03 PM","TLS - Time Lines",
"211215-5471.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:08:16 PM","TLS - Time Lines",
"211215-5472.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:08:16 PM","TLS - Time Lines",
"211215-5473.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:08:16 PM","TLS - Time Lines",
"211215-5474.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:08:21 PM","TLS - Time Lines",
"211215-5475.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:08:21 PM","TLS - Time Lines",
"211215-5476.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:08:21 PM","TLS - Time Lines",
"211215-5477.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:08:22 PM","TLS - Time Lines",
"211215-5478.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:08:43 PM","TLS - Time Lines",
"211215-5479.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:08:43 PM","TLS - Time Lines",
"211215-5480.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:08:43 PM","TLS - Time Lines",
"211215-5481.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:08:44 PM","TLS - Time Lines",
"211215-5482.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:08:44 PM","TLS - Time Lines",
"211215-5483.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:09:13 PM","TLS - Time Lines",
"211215-5484.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:09:13 PM","TLS - Time Lines",
"211215-5485.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:09:13 PM","TLS - Time Lines",
"211215-5486.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:09:14 PM","TLS - Time Lines",
"211215-5487.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:09:14 PM","TLS - Time Lines",
"211215-5488.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:09:15 PM","TLS - Time Lines",
"211215-5489.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:09:15 PM","TLS - Time Lines",
"211215-5490.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:09:16 PM","TLS - Time Lines",
"211215-5491.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:09:24 PM","TLS - Time Lines",
"211215-5492.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:09:24 PM","TLS - Time Lines",
"211215-5493.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:09:24 PM","TLS - Time Lines",
"211215-5494.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:09:25 PM","TLS - Time Lines",
"211215-5495.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:09:36 PM","TLS - Time Lines",
"211215-5496.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:09:36 PM","TLS - Time Lines",
"211215-5497.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:09:37 PM","TLS - Time Lines",
"211215-5498.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:09:40 PM","TLS - Time Lines",
"211215-5499.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:09:41 PM","TLS - Time Lines",
"211215-5500.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:09:41 PM","TLS - Time Lines",
"211215-5501.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:09:42 PM","TLS - Time Lines",
"211215-5502.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:09:42 PM","TLS - Time Lines",
"211215-5503.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:09:43 PM","TLS - Time Lines",
"211215-5504.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:09:45 PM","TLS - Time Lines",
"211215-5505.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:09:46 PM","TLS - Time Lines",
"211215-5506.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:09:46 PM","TLS - Time Lines",
"211215-5507.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:09:47 PM","TLS - Time Lines",
"211215-5508.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:09:47 PM","TLS - Time Lines",
"211215-5509.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:09:48 PM","TLS - Time Lines",
"211215-5510.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:09:48 PM","TLS - Time Lines",
"211215-5511.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:09:49 PM","TLS - Time Lines",
"211215-5512.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:09:50 PM","TLS - Time Lines",
"211215-5513.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:09:51 PM","TLS - Time Lines",
"211215-5514.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:09:51 PM","TLS - Time Lines",
"211215-5515.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:09:52 PM","TLS - Time Lines",
"211215-5516.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:09:52 PM","TLS - Time Lines",
"211215-5517.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:09:53 PM","TLS - Time Lines",
"211215-5518.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:09:54 PM","TLS - Time Lines",
"211215-5519.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:09:55 PM","TLS - Time Lines",
"211215-5520.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:09:56 PM","TLS - Time Lines",
"211215-5521.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:09:56 PM","TLS - Time Lines",
"211215-5522.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:09:56 PM","TLS - Time Lines",
"211215-5523.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:09:57 PM","TLS - Time Lines",
"211215-5524.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:09:57 PM","TLS - Time Lines",
"211215-5525.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:10:11 PM","TLS - Time Lines",
"211215-5526.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:10:11 PM","TLS - Time Lines",
"211215-5527.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:10:12 PM","TLS - Time Lines",
"211215-5528.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:10:12 PM","TLS - Time Lines",
"211215-5529.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:10:13 PM","TLS - Time Lines",
"211215-5530.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:10:15 PM","TLS - Time Lines",
"211215-5531.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:10:15 PM","TLS - Time Lines",
"211215-5532.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:10:16 PM","TLS - Time Lines",
"211215-5533.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:10:16 PM","TLS - Time Lines",
"211215-5534.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:10:18 PM","TLS - Time Lines",
"211215-5535.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:10:19 PM","TLS - Time Lines",
"211215-5536.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:10:19 PM","TLS - Time Lines",
"211215-5537.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:10:20 PM","TLS - Time Lines",
"211215-5538.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:10:20 PM","TLS - Time Lines",
"211215-5539.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:10:22 PM","TLS - Time Lines",
"211215-5540.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:10:22 PM","TLS - Time Lines",
"211215-5541.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:10:23 PM","TLS - Time Lines",
"211215-5542.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:10:23 PM","TLS - Time Lines",
"211215-5543.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:10:24 PM","TLS - Time Lines",
"211215-5544.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:10:24 PM","TLS - Time Lines",
"211215-5545.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:10:27 PM","TLS - Time Lines",
"211215-5546.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:10:28 PM","TLS - Time Lines",
"211215-5547.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:10:28 PM","TLS - Time Lines",
"211215-5548.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:10:29 PM","TLS - Time Lines",
"211215-5549.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:10:37 PM","TLS - Time Lines",
"211215-5550.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:10:37 PM","TLS - Time Lines",
"211215-5551.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:10:37 PM","TLS - Time Lines",
"211215-5552.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:10:38 PM","TLS - Time Lines",
"211215-5553.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:10:38 PM","TLS - Time Lines",
"211215-5554.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:10:41 PM","TLS - Time Lines",
"211215-5555.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:10:41 PM","TLS - Time Lines",
"211215-5556.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:10:42 PM","TLS - Time Lines",
"211215-5557.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:10:45 PM","TLS - Time Lines",
"211215-5558.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:10:46 PM","TLS - Time Lines",
"211215-5559.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:10:46 PM","TLS - Time Lines",
"211215-5560.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:10:47 PM","TLS - Time Lines",
"211215-5561.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:10:47 PM","TLS - Time Lines",
"211215-5562.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:10:52 PM","TLS - Time Lines",
"211215-5563.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:10:52 PM","TLS - Time Lines",
"211215-5564.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:10:52 PM","TLS - Time Lines",
"211215-5565.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:10:53 PM","TLS - Time Lines",
"211215-5566.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:10:53 PM","TLS - Time Lines",
"211215-5567.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:13:42 PM","TLS - Time Lines",
"211215-5568.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:13:42 PM","TLS - Time Lines",
"211215-5569.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:13:42 PM","TLS - Time Lines",
"211215-5570.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:13:43 PM","TLS - Time Lines",
"211215-5571.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:13:43 PM","TLS - Time Lines",
"211215-5572.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:13:58 PM","TLS - Time Lines",
"211215-5573.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:13:58 PM","TLS - Time Lines",
"211215-5574.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:13:58 PM","TLS - Time Lines",
"211215-5575.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:14:01 PM","TLS - Time Lines",
"211215-5576.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:14:01 PM","TLS - Time Lines",
"211215-5577.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:14:02 PM","TLS - Time Lines",
"211215-5578.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:14:02 PM","TLS - Time Lines",
"211215-5579.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:14:04 PM","TLS - Time Lines",
"211215-5580.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:14:04 PM","TLS - Time Lines",
"211215-5581.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:14:05 PM","TLS - Time Lines",
"211215-5582.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:14:12 PM","TLS - Time Lines",
"211215-5583.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:14:12 PM","TLS - Time Lines",
"211215-5584.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:14:12 PM","TLS - Time Lines",
"211215-5585.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:14:14 PM","TLS - Time Lines",
"211215-5586.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:14:15 PM","TLS - Time Lines",
"211215-5587.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:14:15 PM","TLS - Time Lines",
"211215-5588.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:14:16 PM","TLS - Time Lines",
"211215-5589.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 2.8","ISO 100","16 mm","12/15/21 9:14:16 PM","TLS - Time Lines",
